Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
ROUVRES;14546;27;12;;;;
RUBERCY;14547;24;10;;;;5
RUCQUEVILLE;14548;13;;;;;
RULLY;14549;29;12;;;;7
RUMESNIL;14550;11;;;;;
RUSSY;14551;22;;;;;
RYES;14552;72;22;;16;13;5
SAINT-AGNAN-LE-MALHERBE;14553;13;6;;;;
SAINT-AIGNAN-DE-CRAMESNIL;14554;82;11;;;;
SAINT-ANDRE-D'HEBERTOT;14555;47;10;;;;5
SAINT-ANDRE-SUR-ORNE;14556;326;69;;54;42;21
SAINT-ARNOULT;14557;133;21;;15;13;
SAINT-AUBIN-D'ARQUENAY;14558;69;21;;10;16;
SAINT-AUBIN-DES-BOIS;14559;20;7;;;;
SAINT-AUBIN-SUR-MER;14562;350;68;;52;41;19
SAINT-BENOIT-D'HEBERTOT;14563;45;17;;;7;5
SAINT-CHARLES-DE-PERCY;14564;20;9;;;;
SAINT-COME-DE-FRESNE;14565;30;9;;;;
SAINT-CONTEST;14566;341;75;;46;37;17
SAINTE-CROIX-GRAND-TONNE;14568;36;8;;;;
SAINTE-CROIX-SUR-MER;14569;27;10;;;;
SAINT-CYR-DU-RONCERAY;14570;102;31;;;15;14
SAINT-DENIS-DE-MAILLOC;14571;35;13;;;;5
SAINT-DENIS-DE-MERE;14572;91;36;;24;21;10
SAINT-DENIS-MAISONCELLES;14573;15;6;;;;
SAINT-DESIR;14574;200;48;;37;19;16
SAINT-ETIENNE-LA-THILLAYE;14575;40;;;;;
SAINTE-FOY-DE-MONTGOMMERY;14576;21;;;;;
SAINT-GABRIEL-BRECY;14577;38;17;;;12;5
SAINT-GATIEN-DES-BOIS;14578;166;33;;;16;6
SAINT-GEORGES-D'AUNAY;14579;94;28;;17;19;5
SAINT-GEORGES-EN-AUGE;14580;9;;;;;
SAINT-GERMAIN-D'ECTOT;14581;50;21;;15;11;5
SAINT-GERMAIN-DE-LIVET;14582;102;28;;22;17;5
SAINT-GERMAIN-DE-MONTGOMMERY;14583;12;;;;;
SAINT-GERMAIN-DE-TALLEVENDE-LA-LANDE-VAUMONT;14584;273;89;;62;59;23
SAINT-GERMAIN-DU-CRIOULT;14585;121;40;;29;26;11
SAINT-GERMAIN-DU-PERT;14586;16;;;;;
SAINT-GERMAIN-LA-BLANCHE-HERBE;14587;449;70;;58;28;14
SAINT-GERMAIN-LANGOT;14588;45;18;;;12;6
SAINT-GERMAIN-LE-VASSON;14589;146;53;;36;40;12
SAINTE-HONORINE-DE-DUCY;14590;10;5;;;;
SAINTE-HONORINE-DES-PERTES;14591;77;28;;22;14;9
SAINTE-HONORINE-DU-FAY;14592;192;61;;42;43;16
SAINT-HYMER;14593;79;27;;19;16;6
SAINT-JEAN-DE-LIVET;14595;19;5;;;;
SAINT-JEAN-DES-ESSARTIERS;14596;22;6;;;;
SAINT-JEAN-LE-BLANC;14597;43;11;;;;
SAINT-JOUIN;14598;23;9;;;;
SAINT-JULIEN-DE-MAILLOC;14599;72;20;;12;12;
SAINT-JULIEN-LE-FAUCON;14600;113;32;;26;14;7
SAINT-JULIEN-SUR-CALONNE;14601;12;;;;;
SAINT-LAMBERT;14602;30;12;;;;6
SAINT-LAURENT-DE-CONDEL;14603;60;18;;;7;5
SAINT-LAURENT-DU-MONT;14604;28;9;;;;
SAINT-LAURENT-SUR-MER;14605;25;7;;;;
SAINT-LEGER-DUBOSQ;14606;14;;;;;
SAINT-LOUET-SUR-SEULLES;14607;21;6;;;;
SAINT-LOUP-DE-FRIBOIS;14608;33;9;;;;
SAINT-LOUP-HORS;14609;71;14;;;;
SAINT-MANVIEU-NORREY;14610;243;64;;47;42;23
SAINT-MANVIEU-BOCAGE;14611;81;25;;17;16;6
SAINT-MARCOUF;14613;8;;;;;
SAINTE-MARGUERITE-D'ELLE;14614;99;23;;;13;7
SAINTE-MARGUERITE-DES-LOGES;14615;21;6;;;;
SAINTE-MARGUERITE-DE-VIETTE;14616;49;11;;5;;
SAINTE-MARIE-LAUMONT;14618;96;33;;27;23;10
SAINTE-MARIE-OUTRE-L'EAU;14619;14;;;;;
SAINT-MARTIN-AUX-CHARTRAINS;14620;40;13;;;8;
SAINT-MARTIN-DE-BIENFAITE-LA-CRESSONNIERE;14621;99;22;;15;8;5
SAINT-MARTIN-DE-BLAGNY;14622;14;;;;;
SAINT-MARTIN-DE-FONTENAY;14623;396;102;;74;64;26
SAINT-MARTIN-DE-LA-LIEUE;14625;82;15;;;5;
SAINT-MARTIN-DE-MAILLOC;14626;99;30;;22;20;7
SAINT-MARTIN-DE-MIEUX;14627;61;17;;10;12;
SAINT-MARTIN-DE-SALLEN;14628;95;32;;24;23;6
SAINT-MARTIN-DES-BESACES;14629;165;54;;48;29;18
SAINT-MARTIN-DES-ENTREES;14630;65;21;;15;11;
SAINT-MARTIN-DON;14632;31;12;;;6;
SAINT-MARTIN-DU-MESNIL-OURY;14633;12;;;;;
SAINT-MICHEL-DE-LIVET;14634;22;5;;;;
SAINT-OMER;14635;23;11;;;6;
SAINT-OUEN-DES-BESACES;14636;58;19;;;8;7
SAINT-OUEN-DU-MESNIL-OGER;14637;31;13;;;;
SAINT-OUEN-LE-HOUX;14638;;;;;;
SAINT-OUEN-LE-PIN;14639;29;7;;;;
SAINT-PAIR;14640;24;5;;;;
SAINT-PAUL-DU-VERNAY;14643;119;45;;32;32;13
SAINT-PHILBERT-DES-CHAMPS;14644;73;19;;;9;
SAINT-PIERRE-AZIF;14645;11;;;;;
SAINT-PIERRE-CANIVET;14646;57;14;;;7;
SAINT-PIERRE-DE-MAILLOC;14647;70;18;;12;;5
SAINT-PIERRE-DES-IFS;14648;55;10;;;;
SAINT-PIERRE-DU-BU;14649;69;24;;18;18;8
SAINT-PIERRE-DU-FRESNE;14650;27;7;;;;
SAINT-PIERRE-DU-JONQUET;14651;26;11;;;;5
SAINT-PIERRE-DU-MONT;14652;7;;;;;
SAINT-PIERRE-LA-VIEILLE;14653;35;9;;;;
SAINT-PIERRE-SUR-DIVES;14654;822;113;7;92;37;19
SAINT-PIERRE-TARENTAINE;14655;46;23;;;16;
SAINT-REMY;14656;162;45;;31;25;
SAINT-SAMSON;14657;29;9;;;;
SAINT-SEVER-CALVADOS;14658;215;25;;;12;
SAINT-SYLVAIN;14659;219;72;;46;48;15
SAINT-VAAST-EN-AUGE;14660;7;;;;;
SAINT-VAAST-SUR-SEULLES;14661;12;;;;;
SAINT-VIGOR-DES-MEZERETS;14662;37;12;;;;
SAINT-VIGOR-LE-GRAND;14663;296;71;;57;37;16
SALLEN;14664;27;6;;;;
SALLENELLES;14665;46;13;;8;8;
SANNERVILLE;14666;262;79;;50;54;15
SAON;14667;25;8;;;;
SAONNET;14668;44;22;;;15;12
SASSY;14669;30;9;;;;
SECQUEVILLE-EN-BESSIN;14670;50;17;;9;12;
SEPT-FRERES;14671;41;25;;20;12;
SEPT-VENTS;14672;61;23;;;14;6
SOIGNOLLES;14674;19;10;;;;
SOLIERS;14675;322;71;;46;42;10
SOMMERVIEU;14676;138;47;;36;23;16
SOULANGY;14677;24;9;;;;
SOUMONT-SAINT-QUENTIN;14678;76;24;;;12;9
SUBLES;14679;99;37;;22;25;13
SULLY;14680;15;;;;;
SURRAIN;14681;18;7;;;;
SURVILLE;14682;42;14;;;8;
TESSEL;14684;38;16;;;11;
THAON;14685;180;40;;32;27;8
LE THEIL-BOCAGE;14686;40;12;;;7;
LE THEIL-EN-AUGE;14687;23;6;;;;
THIEVILLE;14688;39;6;;;;
THURY-HARCOURT;14689;411;67;;51;30;18
TIERCEVILLE;14690;16;;;;;
TILLY-LA-CAMPAGNE;14691;27;13;;;;
TILLY-SUR-SEULLES;14692;260;73;;56;43;23
TORDOUET;14693;29;6;;;;
LE TORQUESNE;14694;60;20;;12;13;
TORTEVAL-QUESNAY;14695;40;14;;8;;
TORTISAMBERT;14696;14;;;;;
L'OUDON;14697;152;41;;33;23;9
TOUFFREVILLE;14698;38;18;;;;
TOUQUES;14699;729;120;;93;58;22
TOUR-EN-BESSIN;14700;112;22;;;11;10
TOURGEVILLE;14701;51;9;;;;
TOURNAY-SUR-ODON;14702;38;13;;8;;
TOURNEBU;14703;55;20;;;10;
LE TOURNEUR;14704;83;24;;18;13;
TOURNIERES;14705;16;;;;;
TOURVILLE-EN-AUGE;14706;26;6;;;;
TOURVILLE-SUR-ODON;14707;144;42;;26;28;10
TRACY-BOCAGE;14708;35;11;;;;
TRACY-SUR-MER;14709;43;8;;;;
TREPREL;14710;11;;;;;
TREVIERES;14711;150;24;;;10;7
TROARN;14712;602;166;;110;117;25
TROIS-MONTS;14713;62;23;;15;15;10
LE TRONQUAY;14714;95;27;;19;22;6
TROUVILLE-SUR-MER;14715;912;107;;87;38;19
TRUNGY;14716;29;9;;;;
TRUTTEMER-LE-GRAND;14717;84;28;;22;20;7
TRUTTEMER-LE-PETIT;14718;12;6;;;;
URVILLE;14719;95;41;;32;30;8
USSY;14720;124;37;;26;28;9
VACOGNES-NEUILLY;14721;74;19;;;13;
LA VACQUERIE;14722;29;13;;8;;
VALSEME;14723;31;9;;;;
VARAVILLE;14724;106;27;;18;16;5
VASSY;14726;294;56;;39;33;14
VAUBADON;14727;62;22;;15;16;7
VAUCELLES;14728;46;16;;;9;
VAUDELOGES;14729;19;;;;;
VAUDRY;14730;157;43;;28;33;12
VAUVILLE;14731;13;;;;;
VAUX-SUR-AURE;14732;35;9;;;;
VAUX-SUR-SEULLES;14733;31;;;;;
VENDES;14734;49;8;;;;
VENDEUVRE;14735;96;31;;25;20;11
VERSAINVILLE;14737;54;10;;;;
VERSON;14738;506;93;;70;52;24
VER-SUR-MER;14739;184;51;;32;37;11
LA VESPIERE;14740;154;25;;;8;10
LE VEY;14741;15;6;;;;
VICQUES;14742;9;;;;;
VICTOT-PONTFOL;14743;9;;;;;
VIENNE-EN-BESSIN;14744;34;16;;;10;
VIERVILLE-SUR-MER;14745;27;5;;;;
VIESSOIX;14746;122;47;;37;34;7
VIEUX;14747;100;42;;35;25;11
VIEUX-BOURG;14748;10;;;;;
VIEUX-FUME;14749;67;29;;24;23;7
VIEUX-PONT-EN-AUGE;14750;37;9;;;;
VIGNATS;14751;35;15;;;;
VILLERS-BOCAGE;14752;538;111;;85;66;29
VILLERS-CANIVET;14753;107;32;;24;16;10
VILLERS-SUR-MER;14754;393;47;;34;23;9
VILLERVILLE;14755;103;21;;12;9;
LA VILLETTE;14756;31;12;;7;;
VILLIERS-LE-SEC;14757;37;10;;;;
VILLONS-LES-BUISSONS;14758;66;9;;;;
VILLY-LEZ-FALAISE;14759;31;12;;7;7;
VILLY-BOCAGE;14760;112;40;;26;27;8
VIMONT;14761;106;38;;28;23;14
VIRE;14762;2588;335;11;259;139;39
VOUILLY;14763;13;;;;;
PONT-D'OUILLY;14764;151;28;;;16;5
ALLANCHE;15001;105;13;;7;7;
ALLEUZE;15002;15;;;;;
ALLY;15003;76;14;;;6;
ANDELAT;15004;62;18;;13;10;
ANGLARDS-DE-SAINT-FLOUR;15005;29;6;;;;
ANGLARDS-DE-SALERS;15006;69;14;;;;
ANTERRIEUX;15007;10;;;;;
ANTIGNAC;15008;37;9;;;;
APCHON;15009;18;;;;;
ARCHES;15010;22;6;;;;
ARNAC;15011;14;;;;;
ARPAJON-SUR-CERE;15012;807;173;5;130;87;37
AURIAC-L'EGLISE;15013;15;;;;;
AURILLAC;15014;6201;678;20;569;170;129
AUZERS;15015;10;;;;;
AYRENS;15016;73;25;;17;17;6
BADAILHAC;15017;9;;;;;
BARRIAC-LES-BOSQUETS;15018;6;;;;;
BASSIGNAC;15019;21;8;;;;
BEAULIEU;15020;8;;;;;
BOISSET;15021;54;15;;;8;
BONNAC;15022;8;;;;;
BRAGEAC;15024;5;;;;;
ALBEPIERRE-BREDONS;15025;21;8;;;;
BREZONS;15026;5;;;;;
CALVINET;15027;53;23;;17;9;6
CARLAT;15028;27;12;;;;
CASSANIOUZE;15029;31;9;;;;
CAYROLS;15030;38;8;;;;
CELLES;15031;16;;;;;
CELOUX;15032;5;;;;;
CEZENS;15033;17;;;;;
CHALIERS;15034;15;5;;;;
CHALINARGUES;15035;43;7;;;;
CHALVIGNAC;15036;51;13;;;;
CHAMPAGNAC;15037;138;33;;28;11;9
CHAMPS-SUR-TARENTAINE-MARCHAL;15038;112;22;;;7;12
CHANTERELLE;15040;;;;;;
LA CHAPELLE-D'ALAGNON;15041;22;8;;;;
LA CHAPELLE-LAURENT;15042;17;5;;;;
CHARMENSAC;15043;;;;;;
CHASTEL-SUR-MURAT;15044;12;;;;;
CHAUDES-AIGUES;15045;113;21;;;10;5
CHAUSSENAC;15046;21;;;;;
CHAVAGNAC;15047;8;;;;;
CHAZELLES;15048;;;;;;
CHEYLADE;15049;16;;;;;
LE CLAUX;15050;14;;;;;
CLAVIERES;15051;14;;;;;
COLLANDRES;15052;13;;;;;
COLTINES;15053;56;21;;;10;12
CONDAT;15054;110;21;;;11;5
COREN;15055;43;14;;;;5
CRANDELLES;15056;108;28;;22;16;5
CROS-DE-MONTVERT;15057;24;;;;;
CROS-DE-RONESQUE;15058;11;;;;;
CUSSAC;15059;8;;;;;
DEUX-VERGES;15060;5;;;;;
DIENNE;15061;22;;;;;
DRUGEAC;15063;40;7;;;;
ESCORAILLES;15064;7;;;;;
ESPINASSE;15065;5;;;;;
LE FALGOUX;15066;7;;;;;
LE FAU;15067;;;;;;
FAVEROLLES;15068;33;8;;;;
FERRIERES-SAINT-MARY;15069;22;;;;;
FONTANGES;15070;11;;;;;
FOURNOULES;15071;;;;;;
FREIX-ANGLARDS;15072;20;;;;;
FRIDEFONT;15073;6;;;;;
GIOU-DE-MAMOU;15074;86;24;;19;17;
GIRGOLS;15075;5;;;;;
GLENAT;15076;15;;;;;
GOURDIEGES;15077;;;;;;
JABRUN;15078;10;;;;;
JALEYRAC;15079;34;5;;;;
JOURSAC;15080;7;;;;;
JOU-SOUS-MONJOU;15081;6;;;;;
JUNHAC;15082;12;;;;;
JUSSAC;15083;257;61;;44;34;16
LABESSERETTE;15084;32;8;;;;
LABROUSSE;15085;63;23;;;13;6
LACAPELLE-BARRES;15086;;;;;;
LACAPELLE-DEL-FRAISSE;15087;32;13;;;7;
LACAPELLE-VIESCAMP;15088;48;18;;11;;
LADINHAC;15089;47;14;;;6;5
LAFEUILLADE-EN-VEZIE;15090;72;18;;;10;6
LANDEYRAT;15091;;;;;;
LANOBRE;15092;150;33;;28;18;12
LAPEYRUGUE;15093;7;;;;;
LAROQUEBROU;15094;146;19;;12;14;8
LAROQUEVIEILLE;15095;36;10;;;5;
LASCELLE;15096;27;5;;;;
LASTIC;15097;10;;;;;
LAURIE;15098;;;;;;
LAVASTRIE;15099;30;6;;;;
LAVEISSENET;15100;9;;;;;
LAVEISSIERE;15101;74;17;;;5;
LAVIGERIE;15102;10;;;;;
LEUCAMP;15103;20;;;;;
LEYNHAC;15104;18;5;;;;
LEYVAUX;15105;;;;;;
LIEUTADES;15106;8;;;;;
LORCIERES;15107;12;;;;;
LOUBARESSE;15108;42;12;;;7;
LUGARDE;15110;13;;;;;
MADIC;15111;14;;;;;
MALBO;15112;5;;;;;
MANDAILLES-SAINT-JULIEN;15113;15;;;;;
MARCENAT;15114;65;9;;;;
MARCHASTEL;15116;10;;;;;
MARCOLES;15117;53;5;;;;
MARMANHAC;15118;88;17;;;6;
MASSIAC;15119;269;44;;29;26;10
MAURIAC;15120;653;81;;71;27;17
MAURINES;15121;7;;;;;
MAURS;15122;336;50;;37;27;12
MEALLET;15123;12;;;;;
MENET;15124;60;17;;;5;7
MENTIERES;15125;13;;;;;
MOLEDES;15126;;;;;;
MOLOMPIZE;15127;32;9;;;;
LA MONSELIE;15128;7;;;;;
MONTBOUDIF;15129;13;;;;;
MONTCHAMP;15130;15;7;;;;
LE MONTEIL;15131;36;7;;;;
MONTGRELEIX;15132;;;;;;
MONTMURAT;15133;21;;;;;
MONTSALVY;15134;122;19;;13;8;
MONTVERT;15135;11;;;;;
MOURJOU;15136;18;;;;;
MOUSSAGES;15137;25;9;;;;
MURAT;15138;280;33;;28;13;9
NARNHAC;15139;;;;;;
NAUCELLES;15140;196;51;;39;33;15
NEUSSARGUES-MOISSAC;15141;127;24;;14;15;
NEUVEGLISE;15142;111;27;;18;19;6
NIEUDAN;15143;9;;;;;
OMPS;15144;35;13;;7;;
ORADOUR;15145;23;;;;;
PAILHEROLS;15146;8;;;;;
PARLAN;15147;46;15;;;7;6
PAULHAC;15148;38;11;;;;
PAULHENC;15149;93;5;;;;
PERS;15150;27;;;;;
PEYRUSSE;15151;10;;;;;
PIERREFORT;15152;136;16;;;9;
PLEAUX;15153;173;37;;26;22;7
POLMINHAC;15154;120;40;;30;25;11
PRADIERS;15155;;;;;;
PRUNET;15156;78;33;;28;24;10
QUEZAC;15157;28;12;;;;
RAGEADE;15158;;;;;;
RAULHAC;15159;31;8;;;;
REILHAC;15160;146;34;;23;17;12
REZENTIERES;15161;11;;;;;
RIOM-ES-MONTAGNES;15162;408;58;;48;33;7
ROANNES-SAINT-MARY;15163;123;44;;36;37;11
ROFFIAC;15164;61;21;;16;12;6
ROUFFIAC;15165;18;;;;;
ROUMEGOUX;15166;39;9;;;;
ROUZIERS;15167;13;;;;;
RUYNES-EN-MARGERIDE;15168;82;24;;19;16;5
SAIGNES;15169;129;13;;8;;
SAINT-AMANDIN;15170;26;7;;;;
SAINTE-ANASTASIE;15171;11;;;;;
SAINT-ANTOINE;15172;6;;;;;
SAINT-BONNET-DE-CONDAT;15173;5;;;;;
SAINT-BONNET-DE-SALERS;15174;18;;;;;
SAINT-CERNIN;15175;112;26;;20;18;6
SAINT-CHAMANT;15176;22;5;;;;
SAINT-CIRGUES-DE-JORDANNE;15178;15;;;;;
SAINT-CIRGUES-DE-MALBERT;15179;25;9;;;;
SAINT-CLEMENT;15180;;;;;;
SAINT-CONSTANT;15181;62;17;;;11;
SAINT-ETIENNE-CANTALES;15182;17;;;;;
SAINT-ETIENNE-DE-CARLAT;15183;20;;;;;
SAINT-ETIENNE-DE-MAURS;15184;71;17;;12;;
SAINT-ETIENNE-DE-CHOMEIL;15185;19;5;;;;
SAINTE-EULALIE;15186;16;6;;;;
SAINT-FLOUR;15187;1258;184;6;153;65;24
SAINT-GEORGES;15188;124;38;;27;21;10
SAINT-GERONS;15189;17;;;;;
SAINT-HIPPOLYTE;15190;5;;;;;
SAINT-ILLIDE;15191;128;15;;;8;
SAINT-JACQUES-DES-BLATS;15192;37;10;;;;
SAINT-JULIEN-DE-TOURSAC;15194;14;5;;;;
SAINT-JUST;15195;18;;;;;
SAINT-MAMET-LA-SALVETAT;15196;178;61;;43;40;17
SAINT-MARC;15197;6;;;;;
SAINTE-MARIE;15198;6;;;;;
SAINT-MARTIAL;15199;7;;;;;
SAINT-MARTIN-CANTALES;15200;12;;;;;
SAINT-MARTIN-SOUS-VIGOUROUX;15201;18;;;;;
SAINT-MARTIN-VALMEROUX;15202;93;13;;;;
SAINT-MARY-LE-PLAIN;15203;15;;;;;
SAINT-PAUL-DES-LANDES;15204;190;65;;47;43;14
SAINT-PAUL-DE-SALERS;15205;10;;;;;
SAINT-PIERRE;15206;9;;;;;
SAINT-PONCY;15207;31;10;;;5;
SAINT-PROJET-DE-SALERS;15208;13;;;;;
SAINT-REMY-DE-CHAUDES-AIGUES;15209;10;;;;;
SAINT-SANTIN-CANTALES;15211;29;9;;;;
SAINT-SANTIN-DE-MAURS;15212;36;;;;;
SAINT-SATURNIN;15213;15;;;;;
SAINT-SAURY;15214;15;;;;;
SAINT-SIMON;15215;121;30;;24;12;10
SAINT-URCIZE;15216;38;6;;;;
SAINT-VICTOR;15217;7;;;;;
SAINT-VINCENT-DE-SALERS;15218;7;;;;;
SALERS;15219;43;6;;;;
SALINS;15220;6;;;;;
SANSAC-DE-MARMIESSE;15221;178;57;;47;29;8
SANSAC-VEINAZES;15222;21;6;;;;
SAUVAT;15223;19;;;;;
LA SEGALASSIERE;15224;11;;;;;
SEGUR-LES-VILLAS;15225;21;7;;;;
SENEZERGUES;15226;;;;;;
SERIERS;15227;12;;;;;
SIRAN;15228;41;10;;;;
SOULAGES;15229;;;;;;
SOURNIAC;15230;24;;;;;
TALIZAT;15231;67;19;;14;12;
TANAVELLE;15232;29;7;;;;
TEISSIERES-DE-CORNET;15233;36;18;;;12;6
TEISSIERES-LES-BOULIES;15234;30;10;;;;
LES TERNES;15235;82;20;;;11;6
THIEZAC;15236;72;20;;14;12;
TIVIERS;15237;12;;;;;
TOURNEMIRE;15238;7;;;;;
TREMOUILLE;15240;15;;;;;
LA TRINITAT;15241;;;;;;
LE TRIOULOU;15242;12;;;;;
TRIZAC;15243;44;11;;;5;
USSEL;15244;70;20;;;10;7
VABRES;15245;24;6;;;;
VALETTE;15246;25;5;;;;
VALJOUZE;15247;5;;;;;
VALUEJOLS;15248;55;18;;12;11;
LE VAULMIER;15249;6;;;;;
VEBRET;15250;53;12;;;;
VEDRINES-SAINT-LOUP;15251;9;;;;;
VELZIC;15252;56;17;;11;6;
VERNOLS;15253;;;;;;
VEYRIERES;15254;7;;;;;
VEZAC;15255;133;43;;36;22;15
VEZE;15256;5;;;;;
VEZELS-ROUSSY;15257;15;;;;;
VIC-SUR-CERE;15258;302;48;;33;30;9
VIEILLESPESSE;15259;25;9;;;;
VIEILLEVIE;15260;;;;;;
LE VIGEAN;15261;67;9;;;;
VILLEDIEU;15262;60;10;;;;
VIRARGUES;15263;15;;;;;
VITRAC;15264;36;8;;;;
YDES;15265;261;34;;27;17;6
YOLET;15266;77;28;;17;19;5
YTRAC;15267;522;126;;87;81;30
LE ROUGET;15268;129;18;;12;11;
BESSE;15269;14;;;;;
ABZAC;16001;89;9;;;;
LES ADJOTS;16002;80;13;;;8;
AGRIS;16003;123;32;;24;19;6
AIGNES-ET-PUYPEROUX;16004;33;7;;;;
AIGRE;16005;219;26;;;5;5
ALLOUE;16007;54;9;;;;
AMBERAC;16008;40;12;;;7;
AMBERNAC;16009;41;10;;;;
AMBLEVILLE;16010;33;7;;;;
ANAIS;16011;90;26;;;15;5
ANGEAC-CHAMPAGNE;16012;51;7;;;;
ANGEAC-CHARENTE;16013;26;7;;;;
ANGEDUC;16014;16;6;;;;
ANGOULEME;16015;11864;1435;46;1314;198;176
ANSAC-SUR-VIENNE;16016;77;20;;;12;
ANVILLE;16017;27;5;;;;
ARS;16018;87;19;;;8;
ASNIERES-SUR-NOUERE;16019;169;65;;58;44;10
AUBETERRE-SUR-DRONNE;16020;55;;;;;
AUBEVILLE;16021;16;5;;;;
AUNAC;16023;52;5;;;;
AUSSAC-VADALLE;16024;72;30;;23;19;6
BAIGNES-SAINTE-RADEGONDE;16025;186;22;;;7;5
BALZAC;16026;144;44;;30;29;8
BARBEZIERES;16027;10;;;;;
BARBEZIEUX-SAINT-HILAIRE;16028;1027;117;;104;45;24
BARDENAC;16029;31;7;;;;
BARRET;16030;108;34;;26;20;13
BARRO;16031;42;11;;;;
BASSAC;16032;81;17;;12;11;5
BAYERS;16033;14;;;;;
BAZAC;16034;20;;;;;
BEAULIEU-SUR-SONNETTE;16035;17;;;;;
BECHERESSE;16036;32;10;;;;
BELLON;16037;18;;;;;
BENEST;16038;23;;;;;
BERNAC;16039;61;17;;;9;5
BERNEUIL;16040;33;7;;;;
BESSAC;16041;8;;;;;
BESSE;16042;13;;;;;
BIGNAC;16043;32;6;;;;
BIOUSSAC;16044;27;11;;;5;
BIRAC;16045;44;14;;9;;
BLANZAC-PORCHERESSE;16046;152;30;;;10;5
BLANZAGUET-SAINT-CYBARD;16047;29;11;;;;
BOISBRETEAU;16048;13;;;;;
BONNES;16049;49;13;;;;
BONNEUIL;16050;26;5;;;;
BONNEVILLE;16051;15;;;;;
BORS (CANTON DE MONTMOREAU-SAINT-CYBARD);16052;18;;;;;
BORS (CANTON DE BAIGNES-SAINTE-RADEGONDE);16053;14;;;;;
LE BOUCHAGE;16054;15;7;;;;
BOUEX;16055;117;26;;20;12;7
BOURG-CHARENTE;16056;88;26;;16;18;6
BOUTEVILLE;16057;32;7;;;;
BOUTIERS-SAINT-TROJAN;16058;144;31;;;13;8
BRETTES;16059;28;6;;;;
BREVILLE;16060;62;12;;;;
BRIE;16061;515;141;;114;88;45
BRIE-SOUS-BARBEZIEUX;16062;11;;;;;
BRIE-SOUS-CHALAIS;16063;17;;;;;
BRIGUEUIL;16064;145;38;;31;23;8
BRILLAC;16065;90;17;;;;
BROSSAC;16066;55;8;;;;
BUNZAC;16067;71;16;;;10;
CELLEFROUIN;16068;54;16;;;5;
CELLETTES;16069;80;11;;;5;
CHABANAIS;16070;286;31;;25;10;7
CHABRAC;16071;76;27;;21;17;
CHADURIE;16072;69;10;;;;
CHALAIS;16073;358;48;;;7;
CHALLIGNAC;16074;33;8;;;;
CHAMPAGNE-VIGNY;16075;35;14;;;6;9
CHAMPAGNE-MOUTON;16076;148;18;;;12;
CHAMPMILLON;16077;75;24;;19;11;
CHAMPNIERS;16078;591;142;;122;62;37
CHANTILLAC;16079;45;13;;;7;
LA CHAPELLE;16081;28;;;;;
CHARMANT;16082;53;12;;;6;
CHARME;16083;43;9;;;;
CHARRAS;16084;44;9;;;;
CHASSENEUIL-SUR-BONNIEURE;16085;531;109;;90;50;16
CHASSENON;16086;106;26;;21;13;5
CHASSIECQ;16087;13;;;;;
CHASSORS;16088;135;32;;26;15;
CHATEAUBERNARD;16089;471;80;;67;31;14
CHATEAUNEUF-SUR-CHARENTE;16090;567;94;;72;44;18
CHATIGNAC;16091;25;;;;;
CHAVENAT;16092;27;6;;;;
CHAZELLES;16093;192;47;;42;23;10
CHENOMMET;16094;20;;;;;
CHENON;16095;12;;;;;
CHERVES-CHATELARS;16096;32;8;;;;
CHERVES-RICHEMONT;16097;245;53;;45;29;8
LA CHEVRERIE;16098;12;;;;;
CHILLAC;16099;19;;;;;
CHIRAC;16100;73;27;;;13;5
CLAIX;16101;146;45;;34;26;16
COGNAC;16102;4067;545;14;474;107;82
COMBIERS;16103;12;;;;;
CONDAC;16104;61;8;;;;
CONDEON;16105;57;15;;;6;
CONFOLENS;16106;500;51;;40;24;13
COULGENS;16107;86;29;;24;20;6
COULONGES;16108;22;5;;;;
COURBILLAC;16109;124;36;;;16;9
COURCOME;16110;48;13;;;;
COURGEAC;16111;14;;;;;
COURLAC;16112;7;;;;;
LA COURONNE;16113;1793;232;6;205;43;39
COUTURE;16114;16;;;;;
CRESSAC-SAINT-GENIS;16115;29;5;;;;
CRITEUIL-LA-MAGDELEINE;16116;45;11;;;;5
CURAC;16117;13;;;;;
DEVIAT;16118;15;;;;;
DIGNAC;16119;182;44;;35;26;8
DIRAC;16120;189;32;;25;21;6
DOUZAT;16121;58;18;;;9;
EBREON;16122;13;;;;;
ECHALLAT;16123;63;17;;;11;6
ECURAS;16124;67;14;;;7;
EDON;16125;22;6;;;;
EMPURE;16127;8;;;;;
EPENEDE;16128;23;8;;;;
ERAVILLE;16129;14;;;;;
LES ESSARDS;16130;16;;;;;
ESSE;16131;63;14;;;5;
ETAGNAC;16132;148;35;;28;20;7
ETRIAC;16133;26;8;;;;
EXIDEUIL;16134;133;29;;22;17;5
EYMOUTHIERS;16135;38;5;;;;
LA FAYE;16136;62;11;;;6;
FEUILLADE;16137;27;9;;;;
FLEAC;16138;520;90;;75;36;18
FLEURAC;16139;42;8;;;;
FONTCLAIREAU;16140;53;20;;;14;6
FONTENILLE;16141;31;9;;;;
LA FORET-DE-TESSE;16142;17;5;;;;
FOUQUEBRUNE;16143;81;27;;;12;6
FOUQUEURE;16144;52;11;;;5;
FOUSSIGNAC;16145;60;21;;;11;6
