Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
LA VILLE-AUX-DAMES;37273;659;182;;140;97;50
VILLEBOURG;37274;30;10;;;5;
VILLEDOMAIN;37275;11;;;;;
VILLEDOMER;37276;165;58;;50;32;14
VILLELOIN-COULANGE;37277;101;16;;;5;7
VILLEPERDUE;37278;127;43;;34;22;10
VILLIERS-AU-BOUIN;37279;116;32;;24;19;10
VOU;37280;17;6;;;;
VOUVRAY;37281;461;77;;59;49;23
YZEURES-SUR-CREUSE;37282;197;33;5;24;15;8
LES ABRETS;38001;608;131;;116;39;40
LES ADRETS;38002;132;38;;25;28;11
AGNIN;38003;109;39;;29;19;9
L' ALBENC;38004;163;56;;41;28;14
ALLEMOND;38005;124;39;;31;15;13
ALLEVARD;38006;678;167;;130;66;40
AMBEL;38008;;;;;;
ANJOU;38009;148;39;;30;23;15
ANNOISIN-CHATELANS;38010;75;23;;16;9;12
ANTHON;38011;120;39;;20;29;8
AOSTE;38012;439;108;;91;37;37
APPRIEU;38013;394;136;;89;79;52
ARANDON;38014;75;25;;18;9;8
ARTAS;38015;247;80;;55;50;16
ARZAY;38016;23;7;;;;
ASSIEU;38017;181;50;;41;31;19
AUBERIVES-EN-ROYANS;38018;50;9;;;;
AUBERIVES-SUR-VAREZE;38019;208;57;;42;21;20
AURIS;38020;21;9;;;;
AUTRANS;38021;208;54;;40;27;20
LES AVENIERES;38022;865;228;5;177;97;77
AVIGNONET;38023;20;;;;;
BADINIERES;38024;87;25;;16;14;11
BALBINS;38025;36;7;;;;
LA BALME-LES-GROTTES;38026;133;59;;46;29;22
BARRAUX;38027;260;78;;46;42;29
LA BATIE-DIVISIN;38028;105;25;;16;17;10
LA BATIE-MONTGASCON;38029;256;72;;54;33;23
BEAUCROISSANT;38030;190;58;;42;32;18
BEAUFIN;38031;;;;;;
BEAUFORT;38032;68;28;;21;11;5
BEAULIEU;38033;79;20;;10;12;7
BEAUREPAIRE;38034;854;170;6;142;48;43
BEAUVOIR-DE-MARC;38035;124;37;;24;22;11
BEAUVOIR-EN-ROYANS;38036;9;;;;;
BELLEGARDE-POUSSIEU;38037;103;33;;26;16;14
BELMONT;38038;71;26;;19;15;8
BERNIN;38039;360;81;;36;41;27
BESSE;38040;6;;;;;
BESSINS;38041;16;5;;;;
BEVENAIS;38042;123;31;;22;11;14
BILIEU;38043;183;60;;41;29;21
BIOL;38044;152;46;;37;24;16
BIVIERS;38045;239;57;;29;21;21
BIZONNES;38046;105;41;;28;23;15
BLANDIN;38047;14;5;;;;
BONNEFAMILLE;38048;125;34;;24;18;15
BOSSIEU;38049;36;;;;;
LE BOUCHAGE;38050;71;28;;;12;12
BOUGE-CHAMBALUD;38051;142;50;;37;29;14
LE BOURG-D'OISANS;38052;554;136;;107;57;39
BOURGOIN-JALLIEU;38053;5316;1158;45;983;303;280
BOUVESSE-QUIRIEU;38054;207;70;;60;26;26
BRANGUES;38055;73;23;;18;14;5
BRESSIEUX;38056;9;;;;;
BRESSON;38057;67;18;;12;8;5
BREZINS;38058;272;100;;74;59;36
BRIE-ET-ANGONNES;38059;270;75;;42;37;26
BRION;38060;16;6;;;;
LA BUISSE;38061;401;133;;88;65;48
LA BUISSIERE;38062;80;24;;18;14;7
BURCIN;38063;52;17;;;8;5
CESSIEU;38064;358;110;;76;63;26
CHABONS;38065;274;85;;64;43;30
CHALONS;38066;17;;;;;
CHAMAGNIEU;38067;198;62;;34;44;15
CHAMPAGNIER;38068;137;41;;22;28;10
CHAMPIER;38069;191;72;;57;32;25
LE CHAMP-PRES-FROGES;38070;159;61;;33;33;21
CHAMP-SUR-DRAC;38071;385;113;;80;67;30
CHANAS;38072;290;85;;70;39;23
CHANTELOUVE;38073;;;;;;
CHANTESSE;38074;43;10;;;;
CHAPAREILLAN;38075;367;127;;76;68;37
LA CHAPELLE-DE-LA-TOUR;38076;200;61;;40;36;19
LA CHAPELLE-DE-SURIEU;38077;94;32;;24;16;8
LA CHAPELLE-DU-BARD;38078;56;20;;13;12;8
CHARANCIEU;38080;101;30;;23;20;10
CHARANTONNAY;38081;256;76;;55;42;26
CHARAVINES;38082;265;77;;63;34;21
CHARETTE;38083;58;16;;11;9;
CHARNECLES;38084;170;43;;31;19;17
CHARVIEU-CHAVAGNEUX;38085;1336;410;9;327;154;125
CHASSELAY;38086;47;11;;;;
CHASSE-SUR-RHONE;38087;916;235;9;190;75;76
CHASSIGNIEU;38089;24;7;;;;
CHATEAU-BERNARD;38090;33;9;;;;
CHATEAUVILAIN;38091;88;25;;16;18;7
CHATELUS;38092;10;;;;;
CHATENAY;38093;53;16;;;7;
CHATONNAY;38094;284;88;;68;43;22
CHATTE;38095;297;55;;40;29;17
CHAVANOZ;38097;709;213;;173;74;64
CHELIEU;38098;90;23;;;8;13
CHEVRIERES;38099;80;27;;16;19;9
LE CHEYLAS;38100;434;126;;71;82;39
CHEYSSIEU;38101;133;42;;33;19;17
CHEZENEUVE;38102;66;21;;14;13;
CHICHILIANNE;38103;24;6;;;;
CHIMILIN;38104;185;52;;35;26;16
CHIRENS;38105;291;94;;67;53;42
CHOLONGE;38106;50;20;;12;15;8
CHONAS-L'AMBALLAN;38107;206;66;;37;39;25
CHORANCHE;38108;13;;;;;
CHOZEAU;38109;149;44;;22;33;15
CHUZELLES;38110;246;74;;34;50;23
CLAIX;38111;911;204;;121;97;56
CLAVANS-EN-HAUT-OISANS;38112;6;;;;;
CLELLES;38113;74;19;;;5;6
CLONAS-SUR-VAREZE;38114;189;58;;49;32;24
SAINT-MARTIN-DE-LA-CLUZE;38115;73;18;;;12;9
COGNET;38116;6;;;;;
COGNIN-LES-GORGES;38117;90;27;;22;8;8
COLOMBE;38118;158;48;;28;30;13
LA COMBE-DE-LANCEY;38120;102;35;;26;19;17
COMMELLE;38121;105;34;;28;16;15
CORBELIN;38124;289;86;;66;41;24
CORDEAC;38125;26;5;;;;
CORENC;38126;463;61;;34;15;22
CORNILLON-EN-TRIEVES;38127;17;;;;;
CORPS;38128;68;6;;;;
CORRENCON-EN-VERCORS;38129;46;9;;;;
LA COTE-SAINT-ANDRE;38130;903;168;;151;43;52
LES COTES-D'AREY;38131;244;65;;40;42;19
LES COTES-DE-CORPS;38132;;;;;;
COUBLEVIE;38133;549;117;;78;48;34
COUR-ET-BUIS;38134;117;42;;35;27;12
COURTENAY;38135;164;67;;57;27;24
CRACHIER;38136;59;18;;9;13;5
CRAS;38137;71;19;;11;9;5
CREMIEU;38138;620;130;;97;55;38
CREYS-MEPIEU;38139;176;54;;48;14;19
CROLLES;38140;1269;298;;182;96;106
CULIN;38141;96;29;;18;19;6
DIEMOZ;38144;334;107;;68;63;21
DIONAY;38145;12;;;;;
DIZIMIEU;38146;87;31;;25;19;11
DOISSIN;38147;114;36;;27;24;10
DOLOMIEU;38148;403;131;;86;77;41
DOMARIN;38149;162;41;;29;18;15
DOMENE;38150;1064;245;5;195;78;75
ECHIROLLES;38151;7119;1563;46;1335;366;409
ECLOSE;38152;82;25;;15;16;
ENGINS;38153;64;12;;;6;5
ENTRAIGUES;38154;36;12;;;7;
ENTRE-DEUX-GUIERS;38155;264;77;;62;36;26
LES EPARRES;38156;143;38;;29;18;16
ESTRABLIN;38157;382;94;;76;42;29
EYBENS;38158;1459;366;;281;131;104
EYDOCHE;38159;61;21;;13;11;7
EYZIN-PINET;38160;247;78;5;56;39;20
FARAMANS;38161;120;36;;30;20;11
FAVERGES-DE-LA-TOUR;38162;164;46;;31;30;10
LA FERRIERE;38163;31;11;;;;6
FITILIEU;38165;208;67;;50;34;15
LA FLACHERE;38166;60;23;;15;15;9
FLACHERES;38167;65;27;;19;13;13
FONTAINE;38169;4356;946;18;797;290;260
FONTANIL-CORNILLON;38170;352;111;;85;49;30
LA FORTERESSE;38171;28;13;;;;5
FOUR;38172;145;45;;28;31;12
LE FRENEY-D'OISANS;38173;33;10;;;;
LA FRETTE;38174;129;49;;32;29;16
FROGES;38175;564;139;;99;68;45
FRONTONAS;38176;230;72;;45;41;27
LA GARDE;38177;8;;;;;
GIERES;38179;1355;181;;137;59;55
GILLONNAY;38180;137;43;;30;25;10
GONCELIN;38181;309;86;;60;54;31
LE GRAND-LEMPS;38182;500;136;;86;79;43
GRANIEU;38183;63;20;;14;13;7
GRENAY;38184;188;59;;37;33;22
GRENOBLE;38185;41613;5802;136;4788;1439;1303
GRESSE-EN-VERCORS;38186;56;15;;;;8
LE GUA;38187;231;79;;47;53;26
HERBEYS;38188;154;48;;22;28;15
HEYRIEUX;38189;729;180;;130;95;63
HIERES-SUR-AMBY;38190;164;50;;35;25;18
HUEZ;38191;190;57;;52;;15
HURTIERES;38192;24;15;;7;9;6
L' ISLE-D'ABEAU;38193;3350;940;15;781;296;318
IZEAUX;38194;343;91;;55;47;29
IZERON;38195;91;27;;22;16;14
JANNEYRIAS;38197;204;62;;46;28;14
JARCIEU;38198;142;41;;31;15;13
JARDIN;38199;270;66;;45;36;25
JARRIE;38200;469;131;;96;63;56
LAFFREY;38203;59;17;;;5;10
LALLEY;38204;22;5;;;;
LANS-EN-VERCORS;38205;376;113;;76;57;38
LAVAL;38206;115;41;;22;28;10
LAVALDENS;38207;18;9;;;;
LAVARS;38208;16;;;;;
LENTIOL;38209;26;7;;;;
LEYRIEU;38210;112;41;;31;26;8
LIEUDIEU;38211;36;10;;;;
LIVET-ET-GAVET;38212;212;62;;56;17;21
LONGECHENAL;38213;76;29;;18;13;7
LUMBIN;38214;295;77;;35;55;25
LUZINAY;38215;282;73;;36;49;24
MALLEVAL-EN-VERCORS;38216;5;;;;;
MARCIEU;38217;13;5;;;;
MARCILLOLES;38218;132;43;;37;17;17
MARCOLLIN;38219;71;24;;19;8;7
MARNANS;38221;15;;;;;
MASSIEU;38222;91;22;;16;11;9
MAUBEC;38223;203;53;;39;25;22
MAYRES-SAVEL;38224;13;;;;;
MEAUDRE;38225;199;66;;58;30;20
MENS;38226;224;36;;29;14;9
MERLAS;38228;59;20;;;10;5
MEYLAN;38229;2336;431;12;321;101;135
MEYRIE;38230;120;33;;23;21;12
MEYRIEU-LES-ETANGS;38231;105;46;;34;26;16
MEYSSIES;38232;78;24;;19;13;8
MIRIBEL-LANCHATRE;38235;61;27;;20;13;11
MIRIBEL-LES-ECHELLES;38236;213;58;;45;33;19
MIZOEN;38237;20;7;;;;
MOIDIEU-DETOURBE;38238;231;65;;42;39;20
MOIRANS;38239;1350;302;8;222;115;86
MOISSIEU-SUR-DOLON;38240;71;29;;;18;12
MONESTIER-D'AMBEL;38241;;;;;;
MONESTIER-DE-CLERMONT;38242;192;64;;45;35;20
LE MONESTIER-DU-PERCY;38243;26;7;;;;
MONSTEROUX-MILIEU;38244;95;38;;26;19;12
MONTAGNE;38245;31;6;;;;
MONTAGNIEU;38246;124;35;;25;19;12
MONTALIEU-VERCIEU;38247;623;209;;183;61;75
MONTAUD;38248;68;20;;15;9;6
MONTBONNOT-SAINT-MARTIN;38249;515;118;;76;41;32
MONTCARRA;38250;72;28;;16;18;7
MONTCHABOUD;38252;38;8;;;;
MONT-DE-LANS;38253;63;12;;;;5
MONTEYNARD;38254;70;25;;17;17;
MONTFALCON;38255;18;;;;;
MONTFERRAT;38256;219;71;;54;34;19
MONTREVEL;38257;56;12;;;6;6
MONT-SAINT-MARTIN;38258;6;;;;;
MONTSEVEROUX;38259;111;39;;29;23;12
MORAS;38260;60;14;;;9;
MORESTEL;38261;813;186;;159;57;57
MORETEL-DE-MAILLES;38262;55;22;;13;16;
MORETTE;38263;35;11;;;6;5
LA MORTE;38264;10;;;;;
LA MOTTE-D'AVEILLANS;38265;255;57;;43;25;22
LA MOTTE-SAINT-MARTIN;38266;59;22;;;13;6
MOTTIER;38267;87;28;;;9;17
LE MOUTARET;38268;29;10;;5;;
LA MURE;38269;944;162;7;137;45;43
LA MURETTE;38270;239;70;;45;41;25
MURIANETTE;38271;112;28;;20;16;11
MURINAIS;38272;51;19;;;14;6
NANTES-EN-RATIER;38273;60;17;;;10;5
NANTOIN;38274;54;18;;;5;8
SERRE-NERPOL;38275;25;;;;;
NIVOLAS-VERMELLE;38276;340;95;;76;36;33
NOTRE-DAME-DE-COMMIERS;38277;67;25;;18;15;9
NOTRE-DAME-DE-L'OSIER;38278;101;14;;;9;7
NOTRE-DAME-DE-MESAGE;38279;125;39;;30;23;12
NOTRE-DAME-DE-VAULX;38280;74;16;;;7;6
NOYAREY;38281;310;78;;58;37;25
OPTEVOZ;38282;113;41;;32;22;13
ORIS-EN-RATTIER;38283;6;;;;;
ORNACIEUX;38284;60;18;;;;9
ORNON;38285;41;17;;;10;
OULLES;38286;;;;;;
OYEU;38287;108;31;;24;17;6
OYTIER-SAINT-OBLAS;38288;204;72;;44;47;20
OZ;38289;25;13;;;6;
PACT;38290;118;33;;26;14;10
PAJAY;38291;136;43;;;19;11
PALADRU;38292;153;45;;31;26;14
PANISSAGE;38293;63;21;;10;;
PANOSSAS;38294;81;32;;19;18;14
PARMILIEU;38295;81;23;;16;11;
LE PASSAGE;38296;95;24;;14;;
PASSINS;38297;164;44;;34;25;12
LE PEAGE-DE-ROUSSILLON;38298;1323;296;9;272;43;69
PELLAFOL;38299;13;;;;;
PENOL;38300;40;13;;;6;6
PERCY;38301;16;5;;;;
LE PERIER;38302;18;;;;;
LA PIERRE;38303;47;10;;5;;
PIERRE-CHATEL;38304;188;69;;57;33;30
LE PIN;38305;156;48;;32;26;20
PINSOT;38306;19;;;;;
PISIEU;38307;68;20;;;12;7
PLAN;38308;24;;;;;
POISAT;38309;265;69;;44;35;15
POLIENAS;38310;131;42;;27;29;8
POMMIER-DE-BEAUREPAIRE;38311;91;28;;;12;8
POMMIERS-LA-PLACETTE;38312;70;16;;9;9;6
PONSONNAS;38313;22;5;;;;
PONTCHARRA;38314;1139;324;9;249;132;98
LE PONT-DE-BEAUVOISIN;38315;604;127;;107;42;33
PONT-DE-CHERUY;38316;961;259;11;227;64;79
LE PONT-DE-CLAIX;38317;2036;527;15;446;113;133
PONT-EVEQUE;38318;1074;231;5;203;41;63
PONT-EN-ROYANS;38319;165;36;;31;16;9
PORCIEU-AMBLAGNIEU;38320;210;74;;56;37;19
PREBOIS;38321;12;;;;;
PRESLES;38322;9;;;;;
PRESSINS;38323;147;42;;33;18;17
PRIMARETTE;38324;84;23;;;13;11
PROVEYSIEUX;38325;53;21;;;6;13
PRUNIERES;38326;56;21;;;8;8
QUAIX-EN-CHARTREUSE;38328;120;31;;17;14;10
QUET-EN-BEAUMONT;38329;7;;;;;
QUINCIEU;38330;9;;;;;
REAUMONT;38331;132;37;;21;20;12
RENAGE;38332;662;169;;135;62;51
RENCUREL;38333;45;9;;;;
REVEL;38334;177;51;;20;38;16
REVEL-TOURDAN;38335;132;37;;30;19;10
REVENTIN-VAUGRIS;38336;202;57;;40;27;21
RIVES;38337;1036;278;6;232;120;79
LA RIVIERE;38338;95;37;;30;22;9
ROCHE;38339;234;67;;39;39;22
LES ROCHES-DE-CONDRIEU;38340;327;90;;78;40;31
ROCHETOIRIN;38341;124;31;;23;14;11
ROISSARD;38342;33;8;;;;
ROMAGNIEU;38343;169;46;;34;22;18
ROUSSILLON;38344;1233;287;10;254;66;80
ROVON;38345;79;19;;;8;11
ROYAS;38346;45;18;;11;11;5
ROYBON;38347;194;43;;38;16;11
RUY;38348;522;146;;87;82;44
SABLONS;38349;280;83;;71;36;27
SAINTE-AGNES;38350;68;16;;9;10;5
SAINT-AGNIN-SUR-BION;38351;107;41;;25;25;9
SAINT-ALBAN-DE-ROCHE;38352;217;70;;35;44;18
SAINT-ALBAN-DU-RHONE;38353;113;27;;15;18;
SAINT-ALBIN-DE-VAULSERRE;38354;45;13;;;7;7
SAINT-ANDEOL;38355;15;6;;;;
SAINT-ANDRE-EN-ROYANS;38356;38;10;;;;
SAINT-ANDRE-LE-GAZ;38357;370;109;;87;44;38
SAINTE-ANNE-SUR-GERVONDE;38358;77;29;;21;15;6
SAINT-ANTOINE-L'ABBAYE;38359;122;34;;29;16;14
SAINT-APPOLINARD;38360;44;19;;;11;6
SAINT-AREY;38361;10;5;;;;
SAINT-AUPRE;38362;127;31;;21;18;11
SAINT-BARTHELEMY;38363;138;38;;32;11;15
SAINT-BARTHELEMY-DE-SECHILIENNE;38364;50;18;;;12;5
SAINT-BAUDILLE-DE-LA-TOUR;38365;106;46;;26;28;7
SAINT-BAUDILLE-ET-PIPET;38366;26;9;;;;
SAINT-BERNARD;38367;92;33;;21;17;14
SAINT-BLAISE-DU-BUIS;38368;146;40;;30;26;17
SAINTE-BLANDINE;38369;107;27;;19;18;9
SAINT-BONNET-DE-CHAVAGNE;38370;82;25;;20;12;8
SAINT-BUEIL;38372;101;19;;13;13;6
SAINT-CASSIEN;38373;123;21;;8;14;5
SAINT-CHEF;38374;536;157;5;108;95;50
SAINT-CHRISTOPHE-EN-OISANS;38375;;;;;;
SAINT-CHRISTOPHE-SUR-GUIERS;38376;98;40;;30;24;17
SAINT-CLAIR-DE-LA-TOUR;38377;558;149;;116;67;26
SAINT-CLAIR-DU-RHONE;38378;559;139;;108;59;40
SAINT-CLAIR-SUR-GALAURE;38379;32;12;;;6;
SAINT-DIDIER-DE-BIZONNES;38380;40;18;;;8;8
SAINT-DIDIER-DE-LA-TOUR;38381;265;82;;61;41;26
SAINT-EGREVE;38382;2353;610;16;450;245;197
SAINT-ETIENNE-DE-CROSSEY;38383;301;72;;55;32;29
SAINT-ETIENNE-DE-SAINT-GEOIRS;38384;528;128;;104;52;46
SAINT-GEOIRE-EN-VALDAINE;38386;403;111;;84;56;46
SAINT-GEOIRS;38387;72;21;;;6;9
SAINT-GEORGES-DE-COMMIERS;38388;256;87;;55;52;28
SAINT-GEORGES-D'ESPERANCHE;38389;447;125;;86;77;37
SAINT-GERVAIS;38390;75;32;;21;22;10
SAINT-GUILLAUME;38391;28;6;;;;
SAINT-HILAIRE-DE-BRENS;38392;63;19;;13;13;7
SAINT-HILAIRE-DE-LA-COTE;38393;174;48;;36;28;12
SAINT-HILAIRE-DU-ROSIER;38394;272;88;;66;43;29
SAINT-HILAIRE;38395;261;77;;48;45;17
SAINT-HONORE;38396;98;32;;;15;12
SAINT-ISMIER;38397;701;129;5;63;51;41
SAINT-JEAN-D'AVELANNE;38398;114;48;;35;18;24
SAINT-JEAN-DE-BOURNAY;38399;639;155;;120;72;45
SAINT-JEAN-DE-MOIRANS;38400;539;124;;79;59;35
SAINT-JEAN-DE-SOUDAIN;38401;190;60;;45;27;20
SAINT-JEAN-DE-VAULX;38402;81;24;;17;11;8
SAINT-JEAN-D'HERANS;38403;33;8;;;;
SAINT-JEAN-LE-VIEUX;38404;36;14;;8;;6
SAINT-JOSEPH-DE-RIVIERE;38405;163;40;;31;26;19
SAINT-JULIEN-DE-L'HERMS;38406;15;5;;;;
SAINT-JULIEN-DE-RAZ;38407;51;8;;;;
SAINT-JUST-CHALEYSSIN;38408;335;105;;66;74;27
SAINT-JUST-DE-CLAIX;38409;175;51;;41;15;22
SAINT-LATTIER;38410;151;39;;33;22;12
SAINT-LAURENT-DU-PONT;38412;861;150;;121;77;47
SAINT-LAURENT-EN-BEAUMONT;38413;56;17;;;7;7
SAINTE-LUCE;38414;5;;;;;
SAINT-MARCEL-BEL-ACCUEIL;38415;157;50;;34;32;17
SAINT-MARCELLIN;38416;1751;323;10;287;83;91
SAINTE-MARIE-D'ALLOIX;38417;87;14;;7;7;
SAINTE-MARIE-DU-MONT;38418;55;11;;;;
SAINT-MARTIN-DE-CLELLES;38419;22;8;;;;
SAINT-MARTIN-DE-VAULSERRE;38420;29;10;;5;;
SAINT-MARTIN-D'HERES;38421;9956;1434;27;1184;434;381
SAINT-MARTIN-D'URIAGE;38422;721;158;;82;68;46
SAINT-MARTIN-LE-VINOUX;38423;1051;228;;172;82;51
SAINT-MAURICE-EN-TRIEVES;38424;32;;;;;
SAINT-MAURICE-L'EXIL;38425;900;249;;219;51;84
SAINT-MAXIMIN;38426;74;29;;18;20;9
SAINT-MICHEL-DE-SAINT-GEOIRS;38427;39;7;;;;
SAINT-MICHEL-EN-BEAUMONT;38428;;;;;;
SAINT-MICHEL-LES-PORTES;38429;33;12;;;5;
SAINT-MURY-MONTEYMOND;38430;43;10;;;;
SAINT-NAZAIRE-LES-EYMES;38431;356;97;;45;37;38
SAINT-NICOLAS-DE-MACHERIN;38432;104;30;;23;15;12
SAINT-NIZIER-DU-MOUCHEROTTE;38433;142;41;;29;18;12
SAINT-ONDRAS;38434;73;23;;14;15;7
SAINT-PANCRASSE;38435;67;25;;17;12;6
SAINT-PAUL-DE-VARCES;38436;284;76;;38;43;24
SAINT-PAUL-D'IZEAUX;38437;30;10;;;;
SAINT-PAUL-LES-MONESTIER;38438;43;9;;;;
SAINT-PIERRE-D'ALLEVARD;38439;468;145;;109;80;61
SAINT-PIERRE-DE-BRESSIEUX;38440;88;35;;;12;12
SAINT-PIERRE-DE-CHARTREUSE;38442;132;31;;;6;11
SAINT-PIERRE-DE-CHERENNES;38443;56;15;;;8;6
SAINT-PIERRE-DE-MEAROZ;38444;13;5;;;;
SAINT-PIERRE-DE-MESAGE;38445;70;25;;19;11;10
SAINT-PIERRE-D'ENTREMONT;38446;60;18;;13;11;6
SAINT-PRIM;38448;149;52;;37;29;19
SAINT-QUENTIN-FALLAVIER;38449;932;209;;178;59;70
SAINT-QUENTIN-SUR-ISERE;38450;170;48;;38;23;18
SAINT-ROMAIN-DE-JALIONAS;38451;379;110;;79;54;45
SAINT-ROMAIN-DE-SURIEU;38452;39;17;;;6;10
SAINT-ROMANS;38453;231;69;;50;38;25
SAINT-SAUVEUR;38454;424;64;;46;27;29
SAINT-SAVIN;38455;464;152;;114;84;52
SAINT-SEBASTIEN;38456;31;11;;;;
SAINT-SIMEON-DE-BRESSIEUX;38457;406;100;;66;52;26
SAINT-SORLIN-DE-MORESTEL;38458;61;21;;16;10;8
SAINT-SORLIN-DE-VIENNE;38459;90;31;;21;20;17
SAINT-SULPICE-DES-RIVOIRES;38460;52;22;;;13;9
SAINT-THEOFFREY;38462;53;18;;;9;5
SAINT-VERAND;38463;226;67;;47;35;17
SAINT-VICTOR-DE-CESSIEU;38464;277;84;;64;50;35
SAINT-VICTOR-DE-MORESTEL;38465;157;45;;34;20;12
SAINT-VINCENT-DE-MERCUZE;38466;169;44;;19;31;12
SALAGNON;38467;169;51;;29;33;16
SALAISE-SUR-SANNE;38468;618;142;;121;31;53
LA SALETTE-FALLAVAUX;38469;;;;;;
LA SALLE-EN-BEAUMONT;38470;36;9;;;;
LE SAPPEY-EN-CHARTREUSE;38471;164;56;;29;33;14
SARCENAS;38472;25;8;;;;
SARDIEU;38473;153;57;;48;28;22
SASSENAGE;38474;1598;430;7;302;213;141
SATOLAS-ET-BONCE;38475;291;89;;55;55;25
SAVAS-MEPIN;38476;105;37;;24;23;11
SECHILIENNE;38478;120;35;;27;19;9
SEMONS;38479;32;14;;;9;
SEPTEME;38480;239;61;;40;38;19
SEREZIN-DE-LA-TOUR;38481;120;40;;27;25;12
SERMERIEU;38483;189;67;;37;43;21
SERPAIZE;38484;183;59;;42;29;23
SEYSSINET-PARISET;38485;1878;446;13;344;170;112
SEYSSINS;38486;855;200;5;119;77;51
SEYSSUEL;38487;245;66;;37;39;24
SICCIEU-SAINT-JULIEN-ET-CARISIEU;38488;74;26;;19;16;6
SIEVOZ;38489;11;;;;;
SILLANS;38490;243;82;;69;35;39
SINARD;38492;85;23;;17;12;7
SOLEYMIEU;38494;93;31;;21;19;11
LA SONE;38495;88;20;;;6;10
SONNAY;38496;165;49;;30;29;16
SOUSVILLE;38497;13;;;;;
SUCCIEU;38498;94;34;;19;23;8
SUSVILLE;38499;283;51;;42;18;19
TECHE;38500;63;24;;17;11;8
TENCIN;38501;178;60;;43;30;18
LA TERRASSE;38503;337;93;;54;55;30
THEYS;38504;269;91;;55;49;24
THODURE;38505;77;24;;;15;9
TIGNIEU-JAMEYZIEU;38507;869;304;;231;138;111
TORCHEFELON;38508;88;35;;;18;14
LA TOUR-DU-PIN;38509;1821;348;14;295;99;88
LE TOUVET;38511;453;129;;80;77;35
TRAMOLE;38512;67;25;;13;18;5
TREFFORT;38513;31;11;;5;;
TREMINIS;38514;13;;;;;
TREPT;38515;266;102;;66;55;35
LA TRONCHE;38516;1270;187;;129;63;47
TULLINS;38517;1391;330;8;249;151;104
VALBONNAIS;38518;59;19;;13;10;7
VALENCIN;38519;367;131;;67;91;39
VALENCOGNE;38520;78;27;;20;14;11
LA VALETTE;38521;6;;;;;
VALJOUFFREY;38522;11;;;;;
VARACIEUX;38523;102;39;;30;25;19
VARCES-ALLIERES-ET-RISSET;38524;805;201;5;129;116;66
VASSELIN;38525;49;19;;14;10;8
VATILIEU;38526;42;15;;10;;
VAUJANY;38527;30;10;;;;
VAULNAVEYS-LE-BAS;38528;161;37;;24;19;13
VAULNAVEYS-LE-HAUT;38529;388;107;;62;74;23
VAULX-MILIEU;38530;313;107;;77;52;26
VELANNE;38531;64;25;;;15;11
VENERIEU;38532;89;30;;16;22;9
VENON;38533;83;20;;8;9;6
VENOSC;38534;222;60;;55;7;11
VERNAS;38535;39;17;;;8;
VERNIOZ;38536;157;55;;39;28;21
LA VERPILLIERE;38537;1030;305;7;248;110;84
LE VERSOUD;38538;683;207;;130;138;49
VERTRIEU;38539;99;36;;27;19;12
VEUREY-VOROIZE;38540;182;51;;42;16;17
VEYRINS-THUELLIN;38541;258;76;;50;41;21
VEYSSILIEU;38542;33;12;;;;5
VEZERONCE-CURTIN;38543;241;74;;54;35;30
VIENNE;38544;6549;1343;36;1161;381;298
VIF;38545;1140;319;7;217;199;114
VIGNIEU;38546;112;38;;26;21;14
VILLARD-BONNOT;38547;1125;324;;241;167;88
VILLARD-DE-LANS;38548;688;151;;104;66;44
VILLARD-NOTRE-DAME;38549;;;;;;
VILLARD-RECULAS;38550;7;;;;;
VILLARD-REYMOND;38551;;;;;;
VILLARD-SAINT-CHRISTOPHE;38552;49;13;;;;7
VILLEFONTAINE;38553;4075;1145;30;958;336;346
VILLEMOIRIEU;38554;225;79;;51;40;27
VILLENEUVE-DE-MARC;38555;146;49;;31;31;14
VILLE-SOUS-ANJOU;38556;130;38;;28;20;17
VILLETTE-D'ANTHON;38557;554;158;7;102;76;40
VILLETTE-DE-VIENNE;38558;208;68;;43;44;19
VINAY;38559;735;172;;129;89;40
VIRIEU;38560;166;35;;26;17;13
VIRIVILLE;38561;234;79;;67;24;32
VIZILLE;38562;1398;318;10;262;101;98
VOIRON;38563;3983;758;17;625;213;212
VOISSANT;38564;18;8;;;;
VOREPPE;38565;1431;328;6;246;133;90
VOUREY;38566;209;50;;28;28;12
CHAMROUSSE;38567;76;18;;;;
ABERGEMENT-LA-RONCE;39001;101;34;;25;17;6
ABERGEMENT-LE-GRAND;39002;5;;;;;
ABERGEMENT-LE-PETIT;39003;5;;;;;
ABERGEMENT-LES-THESY;39004;8;;;;;
AIGLEPIERRE;39006;64;20;;14;13;8
ALIEZE;39007;19;6;;;;
AMANGE;39008;53;22;;16;11;6
ANDELOT-EN-MONTAGNE;39009;60;17;;11;7;5
ANDELOT-MORVAL;39010;7;;;;;
ANNOIRE;39011;41;13;;;5;6
ARBOIS;39013;658;92;;74;39;25
ARCHELANGE;39014;30;12;;;;
ARDON;39015;12;;;;;
ARINTHOD;39016;193;41;;;12;16
ARLAY;39017;87;32;;22;19;15
AROMAS;39018;184;20;;14;10;8
LES ARSURES;39019;25;7;;;;
ARSURE-ARSURETTE;39020;8;;;;;
ARTHENAS;39021;12;6;;;;
ASNANS-BEAUVOISIN;39022;82;32;;19;15;11
